HolderAddress,Balance
0xb0B9dCCc882F4ec5e4e52Cc3f4D492ed1BB00E28,242104146
0x9929497B5129918D00c90a630Fa749E0D430C8ed,224317669
0xd102B765F706004CF0B9d46952Fb70b4A4604542,222602206
0xd9Be69Ed3762fA74391C05aEfAA43f392A81ED8D,220000003
0x67A413e65a37a46109bd8f08a59FD96089f691D2,219908465
0x37019A768eF080fb3EA4655BD12E840673f4117b,209895613
0x85e97519F548A27c89592fe646f7686B1feb2a49,202548159
0xaD1676994ab294722C6ce3ECCd445EA1578fC744,200027165
0x52277B361A8A90f300257E86A687e9B39a087341,200000000
0x64803Ce1197c4D3a31dc5743ec7c63563Ad44495,190895142
0xe420345431C678D1bc123B919b49C58B377425F2,187280686
0xa70d7F7b7Ff356E904B5f7Afe2f41e8F9005434E,160044840
0x8C700a9e36C0a9559f9386c48932F32a0B4458DB,132686999
0x7D784DF0cdCD663Fc990a2e58688ab37cd7ef9A6,129871844
0x3Cd156AB6C11c3687CA775e6efD09e5aad052C26,129855677
0xF0Ac2223D37796AB1ba21cCB95DB84E854B100Ad,124719670
0x7370e5B6Bac9478D72CF0D26BD93F5f6B9eEBB9F,124674718
0x1de1C5c2403A62811AC04E4878d324223236C66c,124158340
0x7Acfd797725EcCd5D3D60fB5Dd566760D0743098,118310893
0x3b185c6Cb2aeFCfb432B2eFeaDc2ED0080762460,117390043
0xbAFe1F05E0288eF0c7DB2D0AD601baD58712c4F5,114355870
0x33fe99419cBC227967eC9a223152564b11845f4D,114271689
0x0361d96b6cfec997e9d3D33BC0bA0D2B2dE30410,114249405
0x26404746CD2228018f86c98f580E5030b06Ff3c8,109399315
0x8F680e3e2078B12a2Ee6B33AF07561Fd6Ef800Ce,109097230
0xbef1a08EA6c94D6aEe3DE57424495e19E586aa62,108518067
0xc0E7bA477d0D6f639197d28991A70Ca2A3dC451a,107840481
0xf189A0Dc5C13798aFc2C73b47C9b1A66A80BdE3F,107235562
0xE989a10191Ea2D0afD61c6c1dD2507893D0Ef103,107107066
0xeE0b5776E9F4c1556CAD9b01Dacd25e0D2bDb7B2,104947718
0x586129e3565Eda63B3b4137217A048CDC1904768,104014987
0xaECa974836f71e2ee9bFF142e786918bdc6DfF0c,103954750
0xabfCCbF982A40FAd2B1Df9B93993216BD444aBa9,101787786
0xf6DFe99E7Ed758a8a8d00678B44bE63B2cB1973a,101765391
0x44055e696AF4d0502D9f98D2aBE6ad3385A67e95,100315208
0x8B5f65A72E6F5bd5184896f60A1eAC833992C700,100000106
0xcd2A9794f82f05af125AEFaEeC3CcD6B4945De4e,100000037
0xD3f925042d39c23E7126e140AD1423142721C97C,100000001
0xaECa974836f71e2ee9bFF142e786918bdc6DfF0c,100000000
0x612712809B9eccc4625b8250efCa74edbD4f7A97,100000000
0x71fAD3357C786312d7a2E65623C592d434f3C9Ef,98290274
0xe4162B2966ec52B8FA7526305AAfF798AcFD996A,90272242
0xe0Be977D35812E7B110721E3ed5a3D924F6CbB4f,87563545
0xF58886c5a06873357e946E75A4a7E3051A1F061a,80000000
0xEcb25d097C15f678a62e5D430b013Db0fec6D2ef,74905330
0x1B757C273D5C8A6d005329f7d535B44Dc1C98155,70280280
0x300284302F20C2F61786C1993Ae45297a2A4d6E0,68460312
0x235C140194993Eb8aC0Af161f9B6f6652B76e9e7,66378963
0x718533ff2599e6572367C5cc30bB566d7b547266,60583540
0x661EDB7DB8E280DBD0606f52a4bE2fe4BE8D6d71,60000001
0x50D97dA209200Ed6bbF45f82948342606f0Da187,54305644
0xE74C06b24248d1A93eeF8be6386aDafaE93E973e,53428898
0x241202A851dBb3cBE68a42Ac2c7f11aB2628a5dA,51987098
0xcCA6b5689d2003B292E6eb3ADc18B14f62d021eC,50853426
0xA6e6c43a738E6aC4500217FcCF241a139CF89415,50136119
0x3C045d92B7c3bb83E2018e2e296F6A0BC0E2eB07,50000131
0x38430336153468dcf36Af5cea7D6bc472425633A,50000043
0xb2F399A8FeC76C6175d5f4fc5877E25f660F535c,50000031
0x4b691255A6Fe3FBE56579CE9D6E9076eaa9a2089,42077873
0x10d7Ac0F8A5109dE316deD6b46D526ad4D7E5361,40187418
0x024b14d4054988600e0C1a35e46B5df40157fd59,40053328
0x64739640e38F55e6Bf1e72a3B10405395F71FB45,40000002
0xe15EBB6573496FD6860f7194285375FB94C9A7C2,36038825
0x77F4a43ec39264dF8B0C1B1317f455879c1828c0,36037791
0x2ee901d6AAb21Aa32e50AD15779201C2D6637092,36011995
0xcCBC59Bc7eFe74A50affBdB11daC8149511074D7,35000037
0x39a81Bc996bB689ef9B4083d68E5499610d80992,34835619
0x91b54E06C4ad09e226EC1cA8f0e56f0Fde7375dE,32908030
0xB984Ee02230C91f8D2DEBC548576eB8b0d3966bf,31228520
0x88e137bd3C1d8E94162B48034b221335f7aCe9ff,31225598
0x70Ad52A9B22dAcDdFb81B324e580Db1605de7526,31222500
0x785DC7204e2Da8694c045e615562e946AADbf914,31205529
0x3534448C5290e4364F6EB49c9026f86aA1a30491,30969199
0x5a312E7dc7ACa466266eCC73f32Bc5783A60e860,30000000
0xEBcFC8A579aF0A4B20Ae60DC9f7BD77320F89535,29810000
0xf05e75e42272Ec60ba6157d647924FD2de7a9495,27395282
0x2C2Fa8A0B0Aa01169D1F7e2Dc70829572C263d58,27266119
0xfAaF5645B877f3aF3D35220b8C4BC2198E68F4bB,27062241
0x814942045fa68DFB742915422b6a1c0Cd96cF4fc,27059888
0xEE6b71B0b9E8a2e7A30F3f966A41C8b414d5e2cC,27050505
0x53855117acDB147870A99BC4a7Cc8CCE049316bA,26968631
0xE00EB3afEa67142D042a937e3C64d7fB338F301A,26529234
0x95d944aB6B4C53adCB9D71245923526143D54c3d,26283446
0x41477A57A8916237A8ff512bA3D9bF487D9cbb79,26120181
0xD779a7eDEcdd3841C48933bAefe6A29CA52DfA3C,26115794
0xCE4b779aa407234EE950691B42f54b70b725b39f,26027297
0xC5f32340061F930037d5c844b2eb48445b639069,26015927
0x13AF7b3d12EAd6A21CAA8EF2a02e00C0971831C6,26000000
0xb6f2fbd8C9DFbC0D9042a48fD3d993F71fCc6252,25000000
0x81262DfC30A5E3Ae137029F20850566F86f6eB3A,21816220
0x609feC828e13DbFb6ca8668df22295B6e08B477C,20721088
0x1B3984BC8010f29360Cdc42A3cFb2AEA9d764037,20274621
0x41d65490459b66Cd1042FE066151e612E9c51664,20000077
0xad6E0E6B4259C1F1c69BD160412B1424c6727AdE,15698449
0xDd611400884430b2B1E92509bADC88D720768B89,15065231
0xebd6559956C7dB261397Cab2F8B466f0e5401D53,15000003
0x07CFf63745c89871E504242E060ab56BCCBe6512,14267463
0xCCe3AdA5314481DB76709Fa69A67166e9434a3B3,12227845
0x64Af5b563c10a8A96E552D9C50cef18F00d244bF,12000000
0xC73DF1e68FC203F6E4b6270240D6f82A850e8D38,11221720
0xE9ABa57724fad07c6Db49501B4674fA67411D201,11000709
0x18f710f752d7D319dfF20E6cd6853E2BBA69d389,10892462
0xeB1BcBfEC30297E70ce7Fda0a6729A233c957117,10627683
0xE2CA6bF9cBB498584e8c51Ea41B87F00A90E33ec,10233869
0x9a5CF9601f5000Cc9dd3A816accfC81CCd112Fda,10090112
0xe4ab72289246279E619715171283482339e1Af53,10046798
0x6245A99C00d0B6e3759C8b6646F90A6dF9b40993,10037142
0x337284a15C2bf54d0ecF66E71923BC6858feD57D,10000000
0xa26A69f046824aF153671F7E0695484F1668F8b4,10000000
0x50EFB2b6271C18e3a6eFb9A44907Bac14EEA89EA,10000000
0x5eEe23ff5f8C497B942D5Ba7755C864E3a801fc0,9219203
0x96eA6C538F76694ED18989A44B39af868dA2351a,9081262
0xC2521c211029C86366e62D051b3AE25B897DCAD9,9006211
0x67a753ba87A78ab82d7487b6564c537d14332b7C,8315535
0xC366deD35eC6B9B3D5284da081E15c9543E48763,7956498
0x6e84ef8f4a2c4BAaB37eB8D55D07e2Fc6185A157,7095647
0x784F04b1105cc0C2495c2Acc6Ac504F2B5fa2876,5735596
0x3BEB5E96C21feE32C43bed747dC1fc4E57c5594E,5670000
0xFB164A94BA4fe5C9287153a26d307Ed21d0dDa7b,5540851
0xb315b49af99b6C967b0f743086d17b67086F0D46,5539785
0xD28F4b8d8201Ad208b208b6A1fA57725037E57a3,5537804
0x600f231FB44BA2981A304a9d07E3c030325cC03b,5038946
0x9C2b07Dd951eDAE10fbf58bB98a1448cDe417F58,5000000
0x7c9b4Fbf5505aaF9A6353674D56bc56De41bb3A6,5000000
0x3D005D08dA1E75f0175FC8e1d654D6542BADAC40,4000000
0xc96273cfa7e7f745b616ACe6B73b8Ce8E716cF64,3583664
0x5d942f6091B71C51Afc9461297097CA4743Cd288,3510089
0x69EEae3A39d5365A93081A3D95eE473Ba317Ad81,3305887
0x5C7e1305B19F02d7896427E745a2712A9e190640,3045709
0x80E9fF4A09f763b27275a2aA0E09d6128543203f,3003259
0xF2491F21716741c16De7EE67C1224DEC342dca50,2957893
0xB9587B75CF1D699b93571c8f9D48d464cFE32F62,2952226
0x48b576c87e788a762D6f95A456f2A39113b46950,2650918
0xCdE334A73d39fDD54f0798B7E4A08fdCaa7318D7,2614121
0xB176e97F1A9bb95A2BAaa60C370e91107602300F,2589889
0x8F4ef72E5A07cE7b4bB842EFec90b21ACE66dCd7,2499630
0xC6ba6BB819f1Be84EFeB2E3f2697AD9818151e5D,2275787
0x4a6c5558045e9417b2A760Fd5c55437ed84b7aC0,2243535
0xd8813a904000998f112EA573E03Bdd2C648463ba,2029786
0xFbd9275BF42f21B7CB857E6C00FFCB99443718B5,2018534
0xfCc47D929Ea812f361a5Dbc7a8f2d6A81Aa4c569,2013523
0xF2427eA3AFD9a64983c7077E9adF3e0Cc0db29d1,2004707
0x4117F30A35E0a936EABAF8d24382A44f8e2D19b2,1876896
0x4e12d870e0e841577a1d6ea08898b44cB1D0681C,1621295
0xEa749Fd6bA492dbc14c24FE8A3d08769229b896c,1503793
0x6a2166A6A1E2573b772E48f529e0D6299bAB2998,1480388
0x22723cc5aE5a1B4514ca41F2466E2ADe15Cf529B,1365905
0xEE5164204dB314C7C839FD6d17947FA90f8B5Fd1,1143862
